sentence,comment,score,ratio
맛있어요 수육 꼭 드세요 ◡̈,"['맛있어요', '수육', '꼭', '드세요']",1.0346094224090403,0.65
기름기 안걷어낸 소고기국 스타일에요~ 일단 들어가자마자 꼬리꼬리한 냄새가나요..뽀얀 설렁탕아니라 호불호가 있을것같아요.고기는 냄새안나고 맛있는데 양을 많이주는게 장점입니다.아쉬운점은 김치가 조금더 맛있으면 좋겠어요,"['기름기', '안', '걷어', '낸', '소고기', '국', '스타일', '에요', '일단', '들어가자마자', '꼬리', '꼬리', '한', '냄새', '가나', '요', '뽀얀', '설렁탕', '아니라', '호불호', '가', '있을것', '같아요', '고기', '는', '냄새', '안나', '고', '맛있는데', '양', '을', '많이주는게', '장점', '입니다', '아쉬운', '점', '은', '김치', '가', '조금', '더', '맛있으면', '좋겠어요']",7.603892318661266,2.89
깔끔한 설렁탕과 살짝 달달한 김치 조합이 든든한 식사로 좋았어요. 일요일 밤 아홉시에 갔는데도 사람이 많아서 놀람. 테이블이나 김치통 등 청결이 조금 아쉽습니다 + 신사역 쪽이니 그러려니 하긴 하지만 살짝 비싸요,"['깔끔한', '설렁탕', '과', '살짝', '달달', '한', '김치', '조합', '이', '든든한', '식사', '로', '좋았어요', '일요일', '밤', '아홉시', '에', '갔는데도', '사람', '이', '많아서', '놀람', '테이블', '이나', '김치', '통', '등', '청결', '이', '조금', '아쉽습니다', '신사역', '쪽', '이니', '그러려니', '하긴', '하지만', '살짝', '비싸요']",2.287855576803275,0.88
설렁탕 찐맛이에요 다시가면 수육은 안 시킬듯!,"['설렁탕', '찐', '맛', '이에요', '다시', '가면', '수육', '은', '안', '시킬듯']",-0.49326025341397983,-0.25
청결부분은 아쉽지만 ㅜㅜ 비싸다 생각했는데 역시 맛있어요 굳굳,"['청결', '부분', '은', '아쉽지만', '비싸다', '생각', '했는데', '역시', '맛있어요', '굳', '굳']",-1.9733122253229993,-0.97
미리데워놓아서그런지 탕이뜨겁지않아서 아쉽네요 ㅜ,"['미리', '데워놓아서', '그런지', '탕', '이', '뜨겁지', '않아서', '아쉽네요']",1.0645590139737444,0.56
"테이블 위가 너무 지저분해요.. 소금통 김치통 파통 다 너무 커서 4인 테이블을 4명이 앉아 먹을 수 없고, 코로나 시대에 전사람이 어떻게 먹었는지도 모르는데 계속 놓여져 있어서 먹기 꺼려져요. 위생적인 부분 신경쓰셨으면 좋겠어요..""","['테이블', '위', '가', '너무', '지저분해요', '소금', '통', '김치', '통', '파통', '다', '너무', '커서', '4', '인', '테이블', '을', '4', '명', '이', '앉아', '먹을', '수', '없고', '코로나', '시대', '에', '전', '사람', '이', '어떻게', '먹었는지도', '모르는데', '계속', '놓여져', '있어서', '먹기', '꺼려져요', '위생', '적', '인', '부분', '신경', '쓰셨으면', '좋겠어요']",-3.144455851586417,-1.19
148,['148'],0.0,0.0
"""The combination of Kokumi Port Butt with the Kokumi Rice, Wasabi and picked Ginger, so called Samhap(삼합) tastes savory!Pork Cheek Meat (가브리살) and Skirtmeat (갈매기살) are tender and super tasty. The chewy texture is very impressive.The spicy Soy Bean Paste Stew is also recommended, which is also helpful to get rid of the greasy taste of the meat.Grilling and Carving services provided.","['The', 'combination', 'of', 'Kokumi', 'Port', 'Butt', 'with', 'the', 'Kokumi', 'Rice', 'Wasabi', 'and', 'picked', 'Ginger', 'so', 'called', 'Samhap', '삼', '합', 'tastes', 'savoryPork', 'Cheek', 'Meat', '가', '브리', '살', 'and', 'Skirtmeat', '갈매기살', 'are', 'tender', 'and', 'super', 'tasty', 'The', 'chewy', 'texture', 'is', 'very', 'impressiveThe', 'spicy', 'Soy', 'Bean', 'Paste', 'Stew', 'is', 'also', 'recommended', 'which', 'is', 'also', 'helpful', 'to', 'get', 'rid', 'of', 'the', 'greasy', 'taste', 'of', 'the', 'meatGrilling', 'and', 'Carving', 'services', 'provided']",-1.3807504690569252,-0.49
"일요일 4시 오픈 시간 맞춰 갔구요 3시40분쯤 가니 4번째로 명단에 이름 올리고 저녁영업 시작하자마자 입장했어요. 목살 두툼한데 촉촉하고, 코쿠미쌀밥은 간간해서 밥+고기 올려두고 기름기 머금었을 때 함께 먹어도 맛있구요. 된장찌개는 된장맛이 진하지는 않아 제 취향은 전혀 아니었지만, 곁들여먹을 만은 했어요. 미쉐린이라는 유명세가 궁금하시다면 한번쯤은 가보셔도ㅎㅎ!","['일요일', '4시', '오픈', '시간', '맞춰', '갔구요', '3시', '40분', '쯤', '가니', '4', '번', '째', '로', '명단', '에', '이름', '올리고', '저녁', '영업', '시작', '하', '자마자', '입장', '했어요', '목살', '두', '툼', '한', '데', '촉촉하고', '코쿠미쌀밥', '은', '간간', '해서', '밥', '고기', '올려', '두고', '기름기', '머금었', '을', '때', '함께', '먹어도', '맛있구요', '된장찌개', '는', '된장', '맛', '이', '진하지는', '않아', '제', '취향', '은', '전혀', '아니었지만', '곁들여', '먹을', '만은', '했어요', '미쉐린', '이라는', '유명', '세', '가', '궁금하시다면', '한번', '쯤', '은', '가보셔도']",-5.097050820604071,-1.78
2인이서 목살2인분 꿉살1인분 밥2공기 짜파게티 된장찌개 이렇게 먹었습니다 맛있어요! 짜파게티나 된장찌개 시킬꺼면 고기 주문할 때 같이 시키거나 꾸워주실 때 주문하면 좋을 듯 합니다 밥이 맛나요!,"['2', '인', '이서', '목살', '2', '인분', '꿉', '살', '1', '인분', '밥', '2', '공기', '짜파게티', '된장찌개', '이렇게', '먹었습니다', '맛있어요', '짜파게티', '나', '된장찌개', '시킬꺼면', '고기', '주문', '할', '때', '같이', '시키거나', '꾸워', '주실', '때', '주문', '하면', '좋을', '듯', '합니다', '밥', '이', '맛', '나', '요']",2.6757277752237907,1.02
1시간 기다려야 합니다.주차장이 없어서 인근 유료주차장을 이용해야 합니다.30분에 2500원 입니다. 고기는 직접 구워 주십니다. 직원분들 전체적으로 친절합니다. 인테리어는 잘 돼 있습니다. 목살 이 뻣뻣하지 않고 육즙이 가득 찼습니다. 이 가게에서 만든 밥과 같이 먹으면 맛있습니다. 강남 입지 대비해서 고기가 저렴한 편입니다. 다만 기다리는 시간과 주차비용을 생각하면 아쉬운 면이 있습니다.,"['1시간', '기다려야', '합니다', '주차', '장이', '없어서', '인근', '유료', '주차장', '을', '이용', '해야', '합니다', '30분', '에', '2500원', '입니다', '고기', '는', '직접', '구워', '주십니다', '직원', '분들', '전체', '적', '으로', '친절합니다', '인테리어', '는', '잘', '돼', '있습니다', '목살', '이', '뻣뻣하지', '않고', '육즙', '이', '가득', '찼습니다', '이', '가게', '에서', '만든', '밥', '과', '같이', '먹으면', '맛있습니다', '강남', '입지', '대비', '해서', '고기', '가', '저렴한', '편입', '니', '다', '다만', '기다리는', '시간', '과', '주차', '비용', '을', '생각', '하면', '아쉬운', '면', '이', '있습니다']",-4.0260272783103,-1.41
목살하고 코쿠미쌀밥 같이 먹는 것도 맛있고 소금에 찍어먹는 것도 굉장합니다...전 개인적으로 소금에 찍어먹었던 첫 점이 기억에 남네요ㅋㅋ 꿉살은 품절이라 가브리살 먹었는데 역시 맛있었습니다.,"['목살', '하고', '코', '쿠미', '쌀밥', '같이', '먹는', '것', '도', '맛있고', '소금', '에', '찍어', '먹는', '것', '도', '굉장합니다전', '개인', '적', '으로', '소금', '에', '찍어', '먹었던', '첫', '점', '이', '기억', '에', '남네요', '꿉', '살', '은', '품절', '이라', '가', '브리', '살', '먹었는데', '역시', '맛있었습니다']",-0.24103626507275133,-0.09
삼겹살 목살이 젤 맛있어요! 구워주시는 직원 분이 누구냐에 따라서 맛 차이가 좀 있는듯..,"['삼겹살', '목', '살이', '젤', '맛있어요', '구워주시는', '직원', '분', '이', '누구', '냐', '에', '따라서', '맛', '차이', '가', '좀', '있는듯']",1.1626960402695303,0.52
여긴 무조건 목살 + 고쿠미 밥 조합으로 먹어야함 . 평일 저녁에도 웨이팅 한시간 반 이상했지만… 그만한 가치가 있었다 최고! (삼겹도 맛있었음),"['여긴', '무조건', '목살', '고쿠미', '밥', '조합', '으로', '먹어', '야함', '평일', '저녁', '에도', '웨이', '팅', '한', '시간', '반', '이상했지만', '그만한', '가치', '가', '있었다', '최고', '삼겹', '도', '맛있었음']",3.1587958994331173,1.31
맛집이라고 해서 갔는데...진짜 맛집이었어요 목살이 이렇게 맛있을 수가 있나요? 구워주는 것도 너무 좋았고 너무 맛있었습니당!!^^,"['맛집', '이라고', '해서', '갔는데', '진짜', '맛집', '이었어요', '목', '살이', '이렇게', '맛있을', '수가', '있나요', '구워주는', '것', '도', '너무', '좋았고', '너무', '맛있었', '습', '니당']",3.4014379074532695,1.45
- 삼겹살 구워주고 잘라줌- 매장 깨끗한편.- 웨이팅 거의 매일 있음밥이 제일 맛있는 삽겹살집..밥이 너무 맛있어서 이것만 먹으러 오고 싶어요🥺트러플짜파구리는 약간 평범한데 나름 잘 어울리는 것 같기도?? 된장찌개는 흔히 예상하는 빨간 고깃집된장찌개에 살짝 마일드한 맛입니다.,"['삼겹살', '구워주고', '잘라', '줌', '매장', '깨끗한', '편', '웨이', '팅', '거의', '매일', '있음', '밥', '이', '제일', '맛있는', '삽겹살', '집밥', '이', '너무', '맛있어서', '이', '것', '만', '먹으러', '오고', '싶어요', '트러플', '짜파구리', '는', '약간', '평범한데', '나름', '잘', '어울리는', '것', '같기도', '된장찌개', '는', '흔히', '예상', '하는', '빨간', '고깃집', '된장찌개', '에', '살짝', '마', '일드', '한', '맛', '입니다']",8.052673762173718,2.96
"목살이 꿉살보다 더 맛나네요""","['목', '살이', '꿉', '살', '보다', '더', '맛', '나네요']",0.7160646268950679,0.38
149,['149'],0.0,0.0
"""메밀 장국은 여기가 젤로 맛있는 거 같아요~","['메밀', '장국', '은', '여기', '가', '젤로', '맛있는', '거', '같아요']",3.1026848597055907,1.59
판메밀 유명하다 해서 고기먹고 바로옴 ㅎㅎ 맛나여 잘먹었습니당ㅎ,"['판', '메밀', '유명하다', '해서', '고기', '먹고', '바로', '옴', '맛', '나', '여', '잘', '먹었', '습', '니당']",3.2147997475411714,1.48
비빔모밀 면이 부들부들하고 양념도 자극적이지 않아서 맛있었다. 다른 메뉴도 먹어보고 싶다. 재방문 의사 있음,"['비빔', '모밀', '면', '이', '부들부들하고', '양념', '도', '자극', '적', '이지', '않아서', '맛있었다', '다른', '메뉴', '도', '먹어', '보고', '싶다', '재', '방문', '의사', '있음']",-1.0110059675752143,-0.43
북창동의유명한맛집모밀의명가~~너무맛있어요일식모밀무즙은새모이만큼나오죠여기먹어보고는다른데모밀못먹어요,"['북', '창동', '의', '유명한', '맛집', '모밀', '의', '명가', '너무', '맛있어요', '일식', '모밀', '무즙', '은', '새', '모이', '만큼', '나오죠', '여기', '먹어', '보고', '는', '다른', '데모', '밀못', '먹어요']",3.9271966753266265,1.63
결혼 전 시어머니가 알려주신 단골집입니다. 벌써 20년 가까이 되가네요. 메밀국수와 송옥우동 너무 좋아해요. 다른 곳에선 메밀국수 못먹어요 :),"['결혼', '전', '시어머니', '가', '알려주신', '단골', '집', '입니다', '벌써', '20년', '가까이', '되가네요', '메밀국수', '와', '송옥', '우동', '너무', '좋아해요', '다른', '곳', '에선', '메밀국수', '못', '먹어요']",0.8922311919111088,0.37
"메밀 전문, 특히 판메밀이 맛있는집.","['메밀', '전문', '특히', '판', '메밀', '이', '맛있는', '집']",3.0481240918623254,1.6
돈가스정식 푸짐하고 맛있어요!!,"['돈가스', '정식', '푸', '짐', '하고', '맛있어요']",-0.9504606332622212,-0.53
"송옥온메밀, 판메밀 너무 맛있어요","['송옥', '온', '메밀', '판', '메밀', '너무', '맛있어요']",1.4488878879718112,0.79
판메밀이 일품이네요,"['판', '메밀', '이', '일품', '이네', '요']",0.825596098099894,0.46
"남대문올때마다 꼭먹어요 너무맛있어요""","['남대문', '올', '때', '마다', '꼭', '먹어요', '너무', '맛있어요']",1.9479461011352077,1.02
150,['150'],0.0,0.0
"""전체 룸이라 프라이빗한 모임이 가능해요. 이 시국에 방문하기 좋은 식사 장소입니다. 저녁 다 코스는 너무 많아서 남길 정도로 푸짐했어요. 해산물, 회는 말할 것도 없지만 고등어조림 특히 훌륭했습니다!","['전체', '룸', '이라', '프라이', '빗', '한', '모임', '이', '가능해요', '이', '시국', '에', '방문', '하기', '좋은', '식사', '장소', '입니다', '저녁', '다', '코스', '는', '너무', '많아서', '남길', '정도', '로', '푸', '짐', '했어요', '해산물', '회', '는', '말', '할', '것', '도', '없지만', '고등어', '조림', '특히', '훌륭했습니다']",1.323016343773074,0.5
"음식이 정갈하게 다양한 구성으로 잘 나옵니다. 회도 맛있고, 조림, 튀김, 탕 다 좋았고, 룸으로 되어있어서 식사하기 좋았어요. 대접해드리려는 자리로 잘 선택한거 같았어요.","['음식', '이', '정갈하게', '다양한', '구성', '으로', '잘', '나옵니다', '회도', '맛있고', '조림', '튀김', '탕', '다', '좋았고', '룸', '으로', '되어있어서', '식사', '하기', '좋았어요', '대접', '해드리려는', '자리', '로', '잘', '선택', '한', '거', '같았어요']",3.1259097960895783,1.26
음식이 깔끔하고 맛있어요 친절해요,"['음식', '이', '깔끔하고', '맛있어요', '친절해요']",2.3531669318972637,1.39
진짜 친절해요. 전복순두부 맛있어요!!!,"['진짜', '친절해요', '전복', '순두부', '맛있어요']",2.137919471431265,1.26
친절하고 맛 있어요. 다음엔 룸 도전!!! 명함도 챙겨가야...이벤트 통에 투척.,"['친절하고', '맛', '있어요', '다음', '엔', '룸', '도전', '명함', '도', '챙겨가야', '이벤트', '통', '에', '투척']",1.6165875544507484,0.75
음식도 너무 맛있고 분위기도 너무 좋아서 완전 반했습니다. 조만간 한번더 방문할게요. ^^,"['음식', '도', '너무', '맛있고', '분위기', '도', '너무', '좋아서', '완전', '반했습니다', '조만간', '한번', '더', '방문', '할게요']",3.8395809897266946,1.76
아이랑 같이 갔는데 세심하게 배려해주셔서 정말 감사했어요 음식도 맛있고 깔끔해요,"['아이', '랑', '같이', '갔는데', '세심', '하게', '배려', '해주셔서', '정말', '감사했어요', '음식', '도', '맛있고', '깔끔해요']",1.3352964730848533,0.62
"가격대비 만족스러운 음식퀄리티는 아닙니다 (재료의 신선도 측면) 그치만 특별한날 대접하기 좋은 공간, 친절함이었습니다 (사진은 마 코스) 아그리고 고등어조림이 존맛이에요","['가격', '대비', '만족스러운', '음식', '퀄리티', '는', '아닙니다', '재료', '의', '신선도', '측면', '그치만', '특별한', '날', '대접', '하기', '좋은', '공간', '친절함이었습니다', '사진', '은', '마', '코스', '아', '그리고', '고등어', '조림', '이', '존맛', '이에요']",8.998944093138896,3.63
라코스 이용했는데 맛있고 서버분이 친절합니다,"['라', '코스', '이용', '했는데', '맛있고', '서버', '분', '이', '친절합니다']",0.12360102086120839,0.06
"친절하고 깔끔하고 맛있었어요!""","['친절하고', '깔끔하고', '맛있었어요']",1.0369638790208713,0.7
151,['151'],0.0,0.0
"""If you look for something different which you can take out to enjoy dining in room with good view over Namsan Tower, this Start King Crab can be good option.Prices are moderate and the crabs are cooked on the spot immediately after ordering and each pieces are cut for comfortable eating. Stir-fried Rice on Crab shell or Crab Ramyon are also delectable!","['If', 'you', 'look', 'for', 'something', 'different', 'which', 'you', 'can', 'take', 'out', 'to', 'enjoy', 'dining', 'in', 'room', 'with', 'good', 'view', 'over', 'Namsan', 'Tower', 'this', 'Start', 'King', 'Crab', 'can', 'be', 'good', 'optionPrices', 'are', 'moderate', 'and', 'the', 'crabs', 'are', 'cooked', 'on', 'the', 'spot', 'immediately', 'after', 'ordering', 'and', 'each', 'pieces', 'are', 'cut', 'for', 'comfortable', 'eating', 'Stirfried', 'Rice', 'on', 'Crab', 'shell', 'or', 'Crab', 'Ramyon', 'are', 'also', 'delectable']",0.0,0.0
너무맛있어요 역시킹크랩 ㅋㅋ대게도 맛있고 달달하니 비싼값을하더라구요 황장과 녹장에 ㅋㅋ살을윽 또가고싶어요,"['너무', '맛있어요', '역시', '킹크랩', '대게', '도', '맛있고', '달달', '하니', '비', '싼값', '을', '하더라구요', '황', '장', '과', '녹', '장', '에', '살을윽', '또', '가고싶어요']",-0.5165008387453147,-0.22
"두번은 가고싶지 않은 음식점킹크랩 1.5 주문했는데 그냥 봐도 1키로나 되려나? 밑반찬도 무슨 오이무침이 산더미.. 넘 어이없어 중량 맞냐고 물어보니 대응하는 사장태도도 그렇고 대체적으로 내돈내고 먹는거 기분상함205,000 원 결재했는데 2만원짜리 분식만도 못하다","['두', '번은', '가고싶지', '않은', '음식점', '킹크랩', '15', '주문', '했는데', '그냥', '봐도', '1', '키', '로나', '되려나', '밑반찬', '도', '무슨', '오이', '무침이', '산더미', '넘', '어이없어', '중량', '맞냐고', '물어보니', '대응', '하는', '사장', '태도', '도', '그렇고', '대', '체적', '으로', '내', '돈', '내고', '먹는거', '기분', '상', '함', '205000', '원', '결재', '했는데', '2만원', '짜리', '분식', '만도', '못', '하다']",-3.779435954900328,-1.39
말이 필요 읍다,"['말', '이', '필요', '읍', '다']",-0.4609006030814977,-0.27
킹크랩 너무 맛있어요,"['킹크랩', '너무', '맛있어요']",0.7725359424431231,0.52
굿,['굿'],0.0,0.0
아주 맛있다,"['아주', '맛있다']",2.0822699444221917,1.6
킹크랩은 맛있는데 가격에 비해 별로고 직원 친절도나 매장 환경도 너무 별로 였어요 배짱장사 하시는듯?,"['킹크랩', '은', '맛있는데', '가격', '에', '비해', '별로', '고', '직원', '친절', '도나', '매장', '환경', '도', '너무', '별로', '였어요', '배짱', '장사', '하시는듯']",3.000887387469518,1.3
진짜맛없어요;; 대게 찌울때 너무 못찌운듯 맛이아예안나요ㅠㅠ,"['진짜', '맛없어요', '대게', '찌울', '때', '너무', '못', '찌운듯', '맛', '이', '아', '예', '안나', '요']",0.2055941336447904,0.1
"음,,한번쯤 먹어봐도좋을것같아요 대게찜은 그냥 그랬어요! 구이는 버터향이 조금 약한듯""","['음', '한번', '쯤', '먹어', '봐도', '좋을것', '같아요', '대게', '찜', '은', '그냥', '그랬어요', '구이', '는', '버터', '향', '이', '조금', '약한듯']",0.3326150111031818,0.15
152,['152'],0.0,0.0
"""걷다가 우연히 발견한곳 메뉴가 한국적이에요 인절미 블랜디드,시나몬멜츠 맛있어요~~","['걷다가', '우연히', '발견', '한', '곳', '메뉴', '가', '한국', '적', '이에요', '인절미', '블랜디드', '시나몬', '멜츠', '맛있어요']",0.5165390659395552,0.24
커피 맛은 기대하지 마세요. 다른 음료가 더 나은것 같아요.,"['커피', '맛', '은', '기대하지', '마세요', '다른', '음료', '가', '더', '나은것', '같아요']",0.6131035951374639,0.3
와인도 자주 애용합니다. 좋아요~,"['와인', '도', '자주', '애용', '합니다', '좋아요']",0.43226348929587477,0.24
"일단 분위기가 좋고 와인한잔 할 수 있어서 좋음 하지만 사실 술이나 와인을 안먹어서 객관적으로 맛있는지는 모르지만, 개인적으로는 잘 마시고 그대로 집가서 잤어요 ㅋㅋㅋㅋ사진에서도 느껴지지만 낮에 갔어도 대체로 좀 어두운 편 ㅋㅋ 사진찍기엔 밝은 편은 아님음료랑 맛은 무난했던 것으로 기억해요~ 맛집! 이라기엔 맛자체에 특색이 있는 것은 아니나 다시 방문하고싶은 좋은 요소가 많음. 한옥분위기 인테리어, 글라스와인, 명동이랑 멀지 않음 등등따로된 건물이라 상가 이곳저곳 막 있는게 아니라 사람붐비는 그런 느낌은 아니고 걍 분위기가 완조니 좋아요 직원분이 친절하시고 평일 낮에가서 그런지 사람 많지 않아서 좋았어요 :)","['일단', '분위기', '가', '좋고', '와인', '한잔', '할', '수', '있어서', '좋음', '하지만', '사실', '술', '이나', '와인', '을', '안', '먹어서', '객관', '적', '으로', '맛있는지는', '모르지만', '개인', '적', '으로는', '잘', '마시고', '그대로', '집가서', '잤어요', '사진', '에서도', '느껴지지만', '낮', '에', '갔어도', '대체로', '좀', '어', '두운', '편', '사진', '찍기', '엔', '밝은', '편', '은', '아님', '음료', '랑', '맛', '은', '무난', '했던', '것', '으로', '기억', '해요', '맛집', '이', '라기', '엔', '맛', '자체', '에', '특색', '이', '있는', '것', '은', '아니나', '다시', '방문', '하고싶은', '좋은', '요소', '가', '많음', '한', '옥', '분위기', '인테리어', '글라스', '와인', '명동', '이랑', '멀지', '않음', '등등', '따로', '된', '건물', '이라', '상가', '이', '곳', '저', '곳', '막', '있는게', '아니라', '사람', '붐비는', '그런', '느낌', '은', '아니고', '걍', '분위기', '가', '완조', '니', '좋아요', '직원', '분', '이', '친절하시고', '평일', '낮', '에가', '서', '그런지', '사람', '많지', '않아서', '좋았어요']",19.274200513764534,6.21
분위기 좋고 커피 가격도 착해용,"['분위기', '좋고', '커피', '가격', '도', '착해용']",3.3218877753788263,1.87
"커피도 맛있고 조용하고 괜찮았는데 청소 좀..... 2층 곳곳에 먼지가 얼마나 뽀얗게 쌓였던지.... 손님들이 많이 다녀가서 바닥이 더러워진 게 아니라 주말 오전 시간에 방문했었고 바닥 구석 부분, 와인 셀러에 1년은 안 닦은 것처럼 먼지가 쌓여있었다 재방문하고 싶은데 주방만은 깨끗하길....","['커피', '도', '맛있고', '조용하고', '괜찮았는데', '청소', '좀', '2', '층', '곳곳', '에', '먼지', '가', '얼마나', '뽀얗게', '쌓였던지', '손님', '들', '이', '많이', '다녀가서', '바닥', '이', '더러워진', '게', '아니라', '주말', '오전', '시간', '에', '방문', '했었고', '바닥', '구석', '부분', '와인', '셀러', '에', '1년', '은', '안', '닦은', '것', '처럼', '먼지', '가', '쌓여있었다', '재', '방문', '하고', '싶은데', '주방', '만은', '깨끗하길']",-12.548394664486276,-4.59
한옥이 이쁘네요,"['한', '옥', '이', '이쁘네요']",0.0,0.0
테이블도 넓고 조용하고 좋아요,"['테이블', '도', '넓고', '조용하고', '좋아요']",-0.2286884526275048,-0.13
잔 와인이 있어요. 량이 조금 작긴하지만.,"['잔', '와인', '이', '있어요', '량', '이', '조금', '작긴하지만']",0.17368644150750123,0.09
"인절미 블렌디드 진짜 맛있어용""","['인절미', '블렌디드', '진짜', '맛있어용']",1.2291685517245603,0.77
153,['153'],0.0,0.0
"""맛있게 먹고 왔어요~ 맛있어서 또 갈꺼에요~~^^맛있어서 애들 주려고 포장해 왔는데...함박스테이크만은 함박스테이크만 있는거 알고 사왔지만 소스도 안들었고..7900원짜리도 사진이랑 다르게 감튀도 빵도 안들었더라구요 ㅠㅠ 포장은 매장에서 먹는것보다 가성비가 좀 떨어지는듯해요..순대튀김은 에프에 살짝 돌려 청양썰어 포장해주신 소스 찍어 먹으니 맛있었어요~~^^","['맛있게', '먹고', '왔어요', '맛있어서', '또', '갈꺼에요', '맛있어서', '애', '들', '주', '려고', '포장', '해', '왔는데', '함박스테이크', '만은', '함박스테이크', '만', '있는거', '알', '고', '사왔지만', '소스', '도', '안', '들었고', '7900원', '짜리도', '사진', '이랑', '다르게', '감', '튀도', '빵', '도', '안', '들었더라구요', '포장', '은', '매장', '에서', '먹는것보다', '가성', '비', '가', '좀', '떨어지는듯', '해', '요', '순대', '튀김', '은', '에프', '에', '살짝', '돌려', '청양', '썰어', '포장', '해주신', '소스', '찍어', '먹으니', '맛있었어요']",-9.968334644825362,-3.55
쯔양 먹방 보고 왔는데 지역주민으로써 여기 근방에서는 이게 제일 맛있는거 같아요! 신도림역에서 걸어서 거의 5분거리고 안의 내부 인테리어도 이뻐요!! 그리고 고동함박ㅠㅠ 너무 맛있네요 그거랑 깔매함박도 맛있어요!! 가격도 말도 안되게 싸게 받고!! 자주 들릴꺼 같네요!,"['쯔양', '먹방', '보고', '왔는데', '지역', '주민', '으로써', '여기', '근방', '에서는', '이', '게', '제일', '맛있는거', '같아요', '신도림역', '에서', '걸어서', '거의', '5분', '거리고', '안', '의', '내부', '인테리어', '도', '이뻐요', '그리고', '고', '동', '함박', '너무', '맛있네요', '그거', '랑', '깔매', '함', '박도', '맛있어요', '가격', '도', '말', '도', '안되게', '싸게', '받고', '자주', '들릴꺼', '같네요']",1.9194722017342798,0.71
으히 맛나게 먹었습니다 😋 부족할줄 알았는데 딱맞네요? ✨ 맛있었어요 다음엔 다른 메뉴 먹어보러 올게요! 사장님이 센스넘치고 친절하셔서 기분도 좋았네요 ㅎㅎㅎ🤗🐾,"['으', '히', '맛', '나게', '먹었습니다', '부족할줄', '알았는데', '딱', '맞네요', '맛있었어요', '다음', '엔', '다른', '메뉴', '먹어', '보러', '올게요', '사장', '님', '이', '센스', '넘치고', '친절하셔서', '기분', '도', '좋았네요']",0.8320248525544454,0.34
"맨날 근처를 지나다니면서 함박스테이크집이 보여서 언제한번 가봐야지~ 하다가 드디어 왔네요. 우선 함박스테이크는 옛날 생각이 나는, 그때 그 시절의 맛 입니다. 엄청나게 특별하지는 않지만, 근처에 살게되면, 함박스테이크 생각날때 갈 수 있는 느낌입니당. 양은 굉장히 푸짐하고 가격이 저렴해서 아주 좋아요 ㅎㅎ. 개인적으로는 오리지날 추천드립니다. 그리고 매장이 참 예뻐요.","['맨날', '근처', '를', '지나다니면서', '함박스테이크', '집', '이', '보', '여서', '언', '제', '한번', '가봐야지', '하다가', '드디어', '왔네요', '우선', '함박스테이크', '는', '옛날', '생각', '이', '나', '는', '그때', '그', '시절', '의', '맛', '입니다', '엄청나게', '특별하지는', '않지만', '근처', '에', '살', '게', '되면', '함박스테이크', '생각날', '때', '갈', '수', '있는', '느낌', '입니당', '양은', '굉장히', '푸', '짐', '하고', '가격', '이', '저렴해서', '아주', '좋아요', '개인', '적', '으로는', '오리', '지날', '추천', '드립니다', '그리고', '매장', '이', '참', '예뻐요']",-9.866981713370967,-3.48
쯔양 먹방보고 맛있어보여서남편이랑 같이 갔어요주말이라 웨이팅 있었지만 여자사장님?께서 친절하게 응대해주셔서 잘 기다렸어요화장실도 이용했는데 깔끔하고 인테리어가 예뻣어요처음가는거 였는데 메뉴에 대한 설명이라던가 안내가아쉬웠어요.함박에 사이드로 밥이라던가 빵이 포함이 아니구 추가해야하는거 같더라구요..그리고 맛있게 거의 다먹었을쯤딱딱한 돌 씹은줄 알았어요 다행이게도 쎄게 씹지않아서 다치진 않았는데 나가기전에 여쭤보니 고기뼈라고 하시더라구요 사장님이나 직원분들이야 잘 아시겠지만저 같이 처음가는 사람은 모르는거라안내문이라던가 미리 고지가 되어있음 좋을것 같아요기분좋게가서 웨이팅까지 하고 먹는건데..아쉬운 부분이였습니다..,"['쯔양', '먹방', '보고', '맛있어', '보', '여서', '남편', '이랑', '같이', '갔어요', '주말', '이라', '웨이', '팅', '있었지만', '여자', '사장', '님', '께서', '친절하게', '응대', '해주셔서', '잘', '기다렸어요', '화장실', '도', '이용', '했는데', '깔끔하고', '인테리어', '가', '예', '뻣', '어', '요', '처음', '가는거', '였는데', '메뉴', '에', '대한', '설명', '이', '라던가', '안내', '가', '아쉬웠어요', '함박', '에', '사이드', '로', '밥', '이', '라던가', '빵', '이', '포함', '이', '아니구', '추가', '해야하는거', '같더라구요', '그리고', '맛있게', '거의', '다', '먹었을', '쯤', '딱딱한', '돌', '씹은줄', '알았어요', '다행', '이', '게', '도', '쎄게', '씹지', '않아서', '다치진', '않았는데', '나가기전에', '여쭤', '보니', '고', '기', '뼈', '라고', '하시더라구요', '사장', '님', '이나', '직원', '분들', '이야', '잘', '아시겠지만', '저', '같이', '처음', '가는', '사람', '은', '모르는거라', '안내', '문', '이', '라던가', '미리', '고지', '가', '되어있음', '좋을것', '같아요', '기분', '좋게', '가서', '웨이팅', '까지', '하고', '먹는건데', '아쉬운', '부분', '이', '였습니다']",7.019958540345019,2.27
